ObjectID,Meter Number,Status,Pay By Cell Number,Meter_Hours,Parking_Facility_Name,Facility,Borough,On_Street,Side_of_Street,From_Street,To_Street,Latitude,Longitude,X,Y,Location
815,3123025,Active,337749,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,5 AVENUE,W,47 STREET,48 STREET,40.6465,-74.0089,981766.72050586,174820.41681327,POINT (-74.0089 40.6465)
7449,2083082,Active,211443,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,BRONX BOULEVARD,E,EAST 234 STREET,EAST 236 STREET,40.8964,-73.86,1022961.52033395,265884.43547226,POINT (-73.86 40.8964)
14706,3013636,Inactive,300544,2 HR Pas Mon-Fri 1000-1600 /2 HR Pas Sat 0900-1900,,On Street,Brooklyn,LIVINGSTON STREET,N,HANOVER PLACE,NEVINS STREET,40.6884,-73.9823,989153.53676894,190072.10218911,POINT (-73.9823 40.6884)
5666,4233162,Active,412327,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,23 STREET,W,31 DRIVE,BROADWAY,40.7648,-73.9302,1003590.40586102,217919.40804294,POINT (-73.9302 40.7648)
4399,1208021,Inactive,112921,3HR Com Mon-Fri 0800-1900 /2HR Pas Sat 0800-1900,,On Street,Manhattan,3 AVENUE,W,EAST 82 STREET,EAST 83 STREET,40.7766,-73.9558,996504.36032186,222212.7170416,POINT (-73.9558 40.7766)
6077,1443314,Active,104889,3HR Com Mon-Sat 1000-1600 /5HR Pas Mon-Sat 1900-2400,,On Street,Manhattan,AVENUE OF THE AMERICAS,W,WEST 35 STREET,WEST 36 STREET,40.7507,-73.9873,987770.36171378,212759.51121052,POINT (-73.9873 40.7507)
13121,1323025,Active,101190,2HR Pas Mon-Sat 0900-1600,,On Street,Manhattan,VARICK STREET,E,SPRING STREET,VANDAM STREET,40.7259,-74.0056,982689.06807061,203755.22114827,POINT (-74.0056 40.7259)
12461,4512474,Active,435421,2 HR Pas Mon-Sat 0730-1900,,On Street,Queens,KISSENA BOULEVARD,W,71 AVENUE,KISSENA BOULEVARD,40.7293,-73.8153,1035447.02718702,205035.16084561,POINT (-73.8153 40.7293)
2017,2193007,Active,211909,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,JEROME AVENUE,E,EAST TREMONT AVENUE,EAST 179 STREET,40.852,-73.9088,1009469.87277661,249708.90515935,POINT (-73.9088 40.852)
8752,3343049,Active,319165,2 HR Pas Mon-Sat 0900-2200,,On Street,Brooklyn,EMMONS AVENUE,N,EAST 29 STREET,NOSTRAND AVENUE,40.584,-73.9393,1001107.30649653,152046.99943368,POINT (-73.9393 40.584)
8039,1183097,Active,102860,3HR Com Mon-Fri 0700-1900,,On Street,Manhattan,EAST 70 STREET,S,MADISON AVENUE,PARK AVENUE,40.7703,-73.9662,993625.28077818,219928.09857935,POINT (-73.9662 40.7703)
904,3483020,Active,318213,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,KINGS HIGHWAY,S,WEST 6 STREET,WEST 5 STREET,40.6049,-73.9785,990213.61010811,159666.22927393,POINT (-73.9785 40.6049)
9368,4122317,Retired,467588,"Rate NOT Available - Please request a NEW PERSO, and Once it is Ready, Please Create a New Report",,On Street,Queens,ELBERTSON STREET,S,ROOSEVELT AVENUE,BRITTON AVENUE,40.7479,-73.8796,1017598.26367202,211787.68605444,POINT (-73.8796 40.7479)
7995,4463007,Active,456057,2 HR Pas Mon-Sat 0930-1900,,On Street,Queens,JAMAICA AVENUE,S,108 STREET,109 STREET,40.6956,-73.8391,1028861.54987244,192758.04530802,POINT (-73.8391 40.6956)
14435,1443819,Retired,101972,3HR Com Mon-Fri 0800-1900,,On Street,Manhattan,WEST 26 STREET,S,5 AVENUE,BROADWAY,40.7435,-73.9885,987422.29941778,210171.48948368,POINT (-73.9885 40.7435)
1583,3543038,Active,316485,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,AVENUE T,S,WEST 9 STREET,WEST 8 STREET,40.5984,-73.9804,989687.61444095,157301.10834803,POINT (-73.9804 40.5984)
8338,2303016,Active,221870,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,METROPOLITAN AVENUE,W,WOOD AVENUE,YANKEE MALL,40.8359,-73.8612,1022649.52456686,243835.63180093,POINT (-73.8612 40.8359)
10469,1083103,Active,109773,3HR Com Mon-Sat 0700-1600,,On Street,Manhattan,AMSTERDAM AVENUE,E,BROADWAY,WEST 72 STREET,40.7782,-73.9818,989288.02009578,222780.09320344,POINT (-73.9818 40.7782)
1764,2262749,Active,210368,6HR Pas Mon-Sat 0730-2200,,On Street,Bronx,WEST 240 STREET,S,CORLEAR AVENUE,TIBBETT AVENUE,40.8868,-73.901,1011616.5262917,262380.8571776,POINT (-73.901 40.8868)
252,3343054,Active,303886,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,AVENUE Z,N,EAST 14 STREET,EAST 15 STREET,40.588,-73.9549,996763.09766528,153490.40140252,POINT (-73.9549 40.588)
3472,4113125,Active,465365,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,NEW HAVEN AVENUE,S,BEACH 20 STREET,BEACH 22 STREET,40.6007,-73.7541,1052523.22663036,158229.86370835,POINT (-73.7541 40.6007)
10732,3413031,Active,303238,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,AVENUE P,N,EAST 5 STREET,OCEAN PARKWAY,40.6094,-73.9688,992926.9475292,161287.6144826,POINT (-73.9688 40.6094)
3290,3153014,Active,309471,2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,,On Street,Brooklyn,CONEY ISLAND AVENUE,W,CARY COURT,AVENUE K,40.6234,-73.965,993955.51043269,166398.34704328,POINT (-73.965 40.6234)
3677,2770002,Active,223527,3HR Pas Mon-Sat 0700-2200,Belmont,Off Street,Bronx,HOFFMAN STREET,E,EAST 184 STREET,EAST 187 STREET,40.8548,-73.8889,1014971.57469968,250716.97040044,POINT (-73.8889 40.8548)
6010,2193005,Inactive,214512,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,UNIVERSITY AVENUE,W,WEST 176 STREET,WEST TREMONT AVENUE,40.8499,-73.9165,1007351.19853628,248947.88765252,POINT (-73.9165 40.8499)
14305,5053295,Active,521411,2 HR Pas Mon-Sat 0900-1700,,On Street,Staten Island,NEW DORP LANE,W,8 STREET,9 STREET,40.5733,-74.1152,952244.58171561,148170.8454406,POINT (-74.1152 40.5733)
8753,3423070,Active,335088,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,3 AVENUE,E,BAY RIDGE AVENUE,OVINGTON AVENUE,40.6355,-74.0261,977016.94030727,170803.33659285,POINT (-74.0261 40.6355)
8206,1453154,Active,103756,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,EAST 18 STREET,S,3 AVENUE,2 AVENUE,40.7357,-73.9852,988354.70765795,207302.02540636,POINT (-73.9852 40.7357)
4876,4443165,Active,443609,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,102 STREET,E,ARCADE PLACE,159 ROAD,40.6599,-73.8314,1031039.16264319,179756.0598291,POINT (-73.8314 40.6599)
3408,1058316,Active,108901,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,AUDUBON AVENUE,W,WEST 182 STREET,WEST 183 STREET,40.8495,-73.9318,1003104.3500746,248788.18784069,POINT (-73.9318 40.8495)
13743,3602989,Active,314977,2 HR Pas Mon-Thur 0900-1900 /2 HR Pas Fri 0900-1700,,On Street,Brooklyn,16 AVENUE,E,44 STREET,45 STREET,40.6336,-73.9828,989025.79719503,170096.59948927,POINT (-73.9828 40.6336)
11160,4073008,Active,415486,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,STEINWAY STREET,E,34 AVENUE,35 AVENUE,40.7563,-73.9211,1006119.98807219,214835.56676969,POINT (-73.9211 40.7563)
9667,3123172,Active,339040,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,7 AVENUE,W,59 STREET,60 STREET,40.6372,-74.0115,981062.1795921,171417.57453761,POINT (-74.0115 40.6372)
14826,1183017,Active,111456,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,EAST 71 STREET,N,MADISON AVENUE,PARK AVENUE,40.7711,-73.9657,993746.68768761,220195.55900244,POINT (-73.9657 40.7711)
5234,4093039,Active,457797,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,CYPRESS AVENUE,E,CORNELIA STREET,JEFFERSON AVENUE,40.6998,-73.9056,1010433.92498235,194251.57873827,POINT (-73.9056 40.6998)
1023,2173061,Active,220062,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,MCGRAW AVENUE,N,PUGSLEY AVENUE,UNIONPORT ROAD,40.8356,-73.8561,1024067.72940761,243734.02275218,POINT (-73.8561 40.8356)
6484,3223008,Inactive,333480,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,MANHATTAN AVENUE,W,BEDFORD AVENUE,NORMAN AVENUE,40.7249,-73.9515,997694.80479136,203377.93942252,POINT (-73.9515 40.7249)
2780,4463022,Active,403725,2 HR Pas Mon-Sat 0930-1900,,On Street,Queens,JAMAICA AVENUE,S,120 STREET,121 STREET,40.7003,-73.8294,1031548.75381561,194443.1623446,POINT (-73.8294 40.7003)
6093,3131553,Active,323158,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,MCDONALD AVENUE,W,20 AVENUE,AVENUE J,40.6253,-73.9762,990846.02616611,167095.46375927,POINT (-73.9762 40.6253)
12966,4233139,Active,425538,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,31 STREET,W,34 AVENUE,35 AVENUE,40.7583,-73.9285,1004055.5236972,215546.0138396,POINT (-73.9285 40.7583)
8540,4093091,Active,449308,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,MADISON STREET,S,WYCKOFF AVENUE,MYRTLE AVENUE,40.6997,-73.9084,1009644.8251826,194211.43118078,POINT (-73.9084 40.6997)
12713,1243130,Active,103796,3HR Com Mon-Sat 0700-1600,,On Street,Manhattan,BOWERY,W,GRAND STREET,BROOME STREET,40.7192,-73.9946,985743.59903502,201307.37532219,POINT (-73.9946 40.7192)
5473,1453124,Active,102715,3HR Com Mon-Fri 0800-1800,,On Street,Manhattan,WEST 18 STREET,S,AVENUE OF THE AMERICAS,7 AVENUE,40.7406,-73.9969,985116.5084257,209093.16716526,POINT (-73.9969 40.7406)
6637,3073100,Active,309161,4HR Pas Mon-Sat 0800-2000,,On Street,Brooklyn,BAY PARKWAY,E,BELT PARKWAY EXIT 5 EASTBOUND,DEAD END,40.5948,-74.0011,983954.33063194,155981.22384869,POINT (-74.0011 40.5948)
4745,4053036,Active,469386,3HR Pas Mon-Sat 0830-1900,,On Street,Queens,AUSTIN STREET,S,72 ROAD,ASCAN AVENUE,40.7187,-73.8413,1028237.1013182,201158.43172243,POINT (-73.8413 40.7187)
3902,4373118,Active,435477,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,COLLEGE POINT BOULEVARD,W,18 AVENUE,20 AVENUE,40.7829,-73.8459,1026915.7791577,224549.08736886,POINT (-73.8459 40.7829)
9792,4213052,Active,453441,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,214 PLACE,W,43 AVENUE,NORTHERN BOULEVARD,40.7606,-73.7686,1048364.14308502,216458.08616243,POINT (-73.7686 40.7606)
6351,1023015,Active,104629,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,BROOME STREET,N,LUDLOW STREET,ORCHARD STREET,40.718,-73.9897,987103.44014736,200867.08912927,POINT (-73.9897 40.718)
1573,1023046,Active,106317,2HR Pas Mon-Sat 0900-2400,,On Street,Manhattan,ORCHARD STREET,W,RIVINGTON STREET,STANTON STREET,40.7206,-73.989,987296.34724186,201811.78244986,POINT (-73.989 40.7206)
1057,4283135,Active,451186,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,STATION ROAD,N,192 STREET,193 STREET,40.7611,-73.7895,1042565.37351461,216646.11137694,POINT (-73.7895 40.7611)
12762,3113012,Active,301433,2 HR Pas 0830-1900 Mon-Thur/ 4Hr Pas 0830-1900 Fri,,On Street,Brooklyn,13 AVENUE,W,48 STREET,49 STREET,40.6353,-73.9919,986489.48107344,170733.48469843,POINT (-73.9919 40.6353)
9835,1403080,Active,102932,3HR Com Mon-Sat 0700-1600,,On Street,Manhattan,8 AVENUE,E,WEST 53 STREET,WEST 54 STREET,40.7644,-73.9844,988558.41525577,217756.1511516,POINT (-73.9844 40.7644)
15071,4433064,Retired,447438,1HR Pas Mon-Sat 0900-1900,,On Street,Queens,UNION TURNPIKE,N,147 STREET,149 STREET,40.7185,-73.8147,1035625.12525603,201085.02242044,POINT (-73.8147 40.7185)
15491,1208010,Active,114227,2HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,3 AVENUE,W,EAST 76 STREET,EAST 77 STREET,40.7726,-73.9586,995705.06861337,220769.4207156,POINT (-73.9586 40.7726)
5174,4413124,Active,464210,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,45 AVENUE,S,82 STREET,83 STREET,40.7416,-73.8824,1016831.05556078,209490.41341802,POINT (-73.8824 40.7416)
10348,3303046,Active,310827,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,WYCKOFF AVENUE,E,LINDEN STREET,GATES AVENUE,40.7001,-73.912,1008644.26714435,194359.73272143,POINT (-73.912 40.7001)
3080,3063105,Active,312000,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,EAST 12 STREET,E,AVENUE T,AVENUE U,40.5987,-73.9602,995314.88271394,157397.39358851,POINT (-73.9602 40.5987)
5569,4303026,Retired,404830,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,JAMAICA AVENUE,N,214 PLACE,VANDERVEER STREET,40.7169,-73.7421,1055735.30911694,200559.23705469,POINT (-73.7421 40.7169)
11325,3483067,Active,313504,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,KINGS HIGHWAY,S,WEST 12 STREET,WEST 11 STREET,40.6056,-73.9848,988480.81797002,159926.22448885,POINT (-73.9848 40.6056)
12660,4463034,Active,457790,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,JAMAICA AVENUE,N,109 STREET,110 STREET,40.6961,-73.8385,1029038.94321844,192914.92097852,POINT (-73.8385 40.6961)
4003,2013120,Active,204895,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,HUGHES AVENUE,E,EAST 189 STREET,EAST FORDHAM ROAD,40.858,-73.8844,1016217.20508245,251893.20656502,POINT (-73.8844 40.858)
1270,5053325,Active,501766,2 HR Pas Mon-Sat 0800-1900,,On Street,Staten Island,HYLAN BOULEVARD,S,NELSON AVENUE,WIMAN AVENUE,40.5412,-74.1468,943458.54285727,136499.12009643,POINT (-74.1468 40.5412)
9815,1153001,Active,101220,2HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,3 AVENUE,E,EAST 9 STREET,EAST 10 STREET,40.7305,-73.989,987286.53656594,205430.16432069,POINT (-73.989 40.7305)
495,4203004,Active,412570,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,50 STREET,E,43 AVENUE,ROOSEVELT AVENUE,40.744,-73.9147,1007892.59902827,210346.55868736,POINT (-73.9147 40.744)
12664,1433745,Inactive,102283,3HR Com Mon-Fri 1000-1600,,On Street,Manhattan,PARK AVENUE,W,EAST 56 STREET,EAST 57 STREET,40.7613,-73.9712,992233.94005693,216652.46307027,POINT (-73.9712 40.7613)
15003,1453170,Active,104170,3HR Com Mon-Fri 0700-1800,,On Street,Manhattan,WEST 17 STREET,S,5 AVENUE,AVENUE OF THE AMERICAS,40.7383,-73.9934,986086.68102603,208276.74163277,POINT (-73.9934 40.7383)
9329,1433707,Active,106359,3HR Com Mon-Sat 0700-1600,,On Street,Manhattan,3 AVENUE,W,EAST 44 STREET,EAST 45 STREET,40.7523,-73.9735,991593.61587827,213351.22557826,POINT (-73.9735 40.7523)
12613,1058378,Active,110484,2 HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,BROADWAY,E,WEST 176 STREET,WEST 177 STREET,40.8474,-73.938,1001408.96731052,248006.02109794,POINT (-73.938 40.8474)
11137,2162891,Active,220995,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,EAST TREMONT AVENUE,S,LAMPORT PLACE,SCHLEY AVENUE,40.8246,-73.8204,1033946.91535786,239739.5756886,POINT (-73.8204 40.8246)
9759,5053004,Active,521174,6HR Pas Mon-Sat 0800-2000,,On Street,Staten Island,SEAVIEW AVENUE,E,MASON AVENUE,NUGENT AVENUE,40.5845,-74.0876,959905.09362553,152231.11619143,POINT (-74.0876 40.5845)
13451,1058345,Retired,108856,2 HR Pas Mon-Sat 0900-2200,,On Street,Manhattan,WEST 181 STREET,N,ST NICHOLAS AVENUE,WADSWORTH AVENUE,40.8496,-73.9341,1002477.7177977,248801.12055761,POINT (-73.9341 40.8496)
15469,5053013,Active,504892,4HR Pas Mon-Sat 0800-2000,,On Street,Staten Island,MASON AVENUE,S,CROMWELL AVENUE,GARRETSON AVENUE,40.5854,-74.0877,959890.53623994,152574.48394302,POINT (-74.0877 40.5854)
1365,1183063,Active,109140,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,EAST 75 STREET,S,5 AVENUE,MADISON AVENUE,40.7738,-73.9643,994137.9766032,221197.8863941,POINT (-73.9643 40.7738)
551,1043089,Active,103713,2HR Pas Mon-Sat 0830-2200,,On Street,Manhattan,2 AVENUE,E,EAST 11 STREET,EAST 12 STREET,40.7307,-73.986,988122.12478977,205487.88730235,POINT (-73.986 40.7307)
10751,4093110,Active,455029,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,FRESH POND ROAD,W,70 AVENUE,71 AVENUE,40.7022,-73.8951,1013325.92313536,195122.04517318,POINT (-73.8951 40.7022)
10350,3313041,Active,307507,2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,,On Street,Brooklyn,EAST 15 STREET,W,CHESTNUT AVENUE,AVENUE M,40.6183,-73.9602,995312.16323119,164556.80052952,POINT (-73.9602 40.6183)
2715,3493030,Active,314687,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,17 AVENUE,W,78 STREET,79 STREET,40.6128,-74.0005,984098.26735194,162548.87278685,POINT (-74.0005 40.6128)
89,1393001,Retired,101843,2HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,11 AVENUE,E,WEST 44 STREET,WEST 45 STREET,40.7624,-73.997,985073.8136292,217037.74773277,POINT (-73.997 40.7624)
11192,4512459,Active,434407,2 HR Pas Mon-Fri 0900-1900,,On Street,Queens,72 DRIVE,N,72 CRESCENT,MAIN STREET,40.7253,-73.8215,1033737.99123502,203573.02170952,POINT (-73.8215 40.7253)
4713,3753004,Active,342867,"11HR Pas Mon-Sat 0800-1159 (Standard Rate), 1200-1900 (ParkSmart Rate)",Meeker Avenue Parking Field,Off Street,Brooklyn,MEEKER AVENUE,C,RUSSELL STREET,NORTH HENRY STREET,40.7206,-73.9436,999875.45397335,201826.63871935,POINT (-73.9436 40.7206)
1887,3073003,Active,309065,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,86 STREET,S,21 AVENUE,BAY 28 STREET,40.6029,-73.9956,985471.66289911,158927.89708918,POINT (-73.9956 40.6029)
9014,1433294,Active,102161,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,,On Street,Manhattan,EAST 44 STREET,N,5 AVENUE,MADISON AVENUE,40.7544,-73.979,990064.38140394,214140.95037676,POINT (-73.979 40.7544)
14329,2073055,Active,216653,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,EAST 210 STREET,S,STEUBEN AVENUE,ROCHAMBEAU AVENUE,40.8798,-73.8805,1017287.62420145,259849.5807441,POINT (-73.8805 40.8798)
9110,5013003,Active,509766,2 HR Pas Mon-Sat 0800-1900,,On Street,Staten Island,PORT RICHMOND AVENUE,E,ANDERSON AVENUE,CHARLES AVENUE,40.635,-74.1354,946680.83824994,170646.20075227,POINT (-74.1354 40.635)
1788,2233028,Inactive,205182,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,CRUGER AVENUE,W,MACE AVENUE,ALLERTON AVENUE,40.8652,-73.8664,1021199.79583903,254511.7075616,POINT (-73.8664 40.8652)
9643,5043076,Active,507371,,,,Staten Island,,,,,40.6252,-74.1445,944131.43750885,167075.75152835,POINT (-74.1445 40.6252)
1908,2013123,Active,217978,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,CAMBRELENG AVENUE,E,EAST FORDHAM ROAD,DEAD END,40.8582,-73.8823,1016817.64252986,251956.87933794,POINT (-73.8823 40.8582)
14704,3083060,Active,316821,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,OCEAN PARKWAY,E,OCEAN VIEW AVENUE,BRIGHTON BEACH AVENUE,40.5769,-73.9681,993119.70370536,149449.54334252,POINT (-73.9681 40.5769)
4528,2143008,Retired,200863,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,EAST 161 STREET,S,GRAND CONCOURSE,CONCOURSE VILLAGE WEST,40.8264,-73.9216,1005956.38210019,240348.89008677,POINT (-73.9216 40.8264)
10169,1433144,Active,106045,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,,On Street,Manhattan,7 AVENUE,E,WEST 48 STREET,WEST 49 STREET,40.7601,-73.9839,988720.78402552,216203.91278628,POINT (-73.9839 40.7601)
11072,4152019,Inactive,412854,12HR Pas Mon-Sat 0700-1900,,On Street,Queens,SKILLMAN AVENUE,W,49 AVENUE,PEARSON PLACE,40.7427,-73.9449,999522.80507235,209854.15711311,POINT (-73.9449 40.7427)
5452,2203056,Active,200935,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,EVERGREEN AVENUE,W,WATSON AVENUE,WESTCHESTER AVENUE,40.8281,-73.881,1017174.5227216,241004.51344743,POINT (-73.881 40.8281)
4177,4093117,Active,401107,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,STEPHEN STREET,N,FOREST AVENUE,71 AVENUE,40.7003,-73.8994,1012151.83886936,194422.18666478,POINT (-73.8994 40.7003)
2456,1433306,Active,107502,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,,On Street,Manhattan,EAST 45 STREET,N,DE PEW PLACE,LEXINGTON AVENUE,40.7536,-73.975,991176.52616127,213827.44673869,POINT (-73.975 40.7536)
10408,2103019,Retired,213955,1HR Pas Mon-Sat 0830-1900,,On Street,Bronx,WEBSTER AVENUE,W,EAST 176 STREET,EAST TREMONT AVENUE,40.8471,-73.9014,1011524.57011077,247913.62462918,POINT (-73.9014 40.8471)
9659,4072168,Active,420536,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,38 STREET,W,35 AVENUE,36 AVENUE,40.7551,-73.9233,1005510.25832053,214403.97872211,POINT (-73.9233 40.7551)
11270,4343132,Retired,425269,2HR Pas Mon-Fri 1000-1900 /2HR Pas Sat 0900-1900,,On Street,Queens,NORTHERN BOULEVARD,N,37 AVENUE,38 STREET,40.7522,-73.9259,1004789.5438827,213326.05633727,POINT (-73.9259 40.7522)
13315,4053007,Inactive,467661,3HR Pas Mon-Sat 0830-1900,,On Street,Queens,QUEENS BOULEVARD,N,69 ROAD,70 AVENUE,40.7221,-73.8471,1026626.62652077,202388.17073277,POINT (-73.8471 40.7221)
737,4153011,Active,414359,12HR Pas Mon-Sat 0700-1900,,On Street,Queens,SKILLMAN AVENUE,N,34 STREET,35 STREET,40.7471,-73.9298,1003702.99717127,211465.33925819,POINT (-73.9298 40.7471)
2821,5043053,Active,508026,4HR Pas Mon-Sat 0800-2000,,On Street,Staten Island,BARD AVENUE,W,SOUTH ST AUSTINS PLACE,CASTLETON AVENUE,40.6354,-74.1067,954623.63666877,170798.67452869,POINT (-74.1067 40.6354)
10908,3543083,Active,313314,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,AVENUE X,N,STRYKER STREET,WEST 2 STREET,40.5903,-73.9727,991818.22140019,154349.06405526,POINT (-73.9727 40.5903)
11523,3343055,Active,303949,2 HR Pas Mon-Sat 0900-2200,,On Street,Brooklyn,EMMONS AVENUE,N,SHEEPSHEAD BAY ROAD,EAST 19 STREET,40.5836,-73.9501,998114.56674711,151901.05090669,POINT (-73.9501 40.5836)
2364,1433058,Inactive,105079,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,,On Street,Manhattan,WEST 51 STREET,N,5 AVENUE,AVENUE OF THE AMERICAS,40.7598,-73.978,990337.48453228,216076.79985152,POINT (-73.978 40.7598)
6053,4283066,Active,442507,2 HR Pas Mon-Sat 0900-2200,,On Street,Queens,NORTHERN BOULEVARD,N,158 STREET,159 STREET,40.7635,-73.8071,1037686.65361327,217508.3878676,POINT (-73.8071 40.7635)
14374,1294838,Active,109537,2HR Pas Mon-Fri 1000-1900 /2HR Pas Sat 0800-1900,,On Street,Manhattan,YORK AVENUE,E,EAST 78 STREET,EAST 79 STREET,40.7709,-73.9506,997923.01890185,220157.41701835,POINT (-73.9506 40.7709)
3176,1453369,Active,101560,3HR Com Mon-Sat 0700-1900 /2HR Pas Mon-Sat 1900-2200,,On Street,Manhattan,IRVING PLACE,W,EAST 14 STREET,EAST 15 STREET,40.7345,-73.9885,987435.42307919,206858.94263111,POINT (-73.9885 40.7345)
11274,4293135,Active,423235,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,101 AVENUE,N,125 STREET,126 STREET,40.6916,-73.8206,1034005.70329803,191278.90784635,POINT (-73.8206 40.6916)
15086,3602915,Active,313350,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,MCDONALD AVENUE,E,LAWRENCE AVENUE,PARKVILLE AVENUE,40.6288,-73.9767,990726.91485578,168376.73645918,POINT (-73.9767 40.6288)
3384,2243013,Active,214454,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,OXFORD AVENUE,W,WEST 235 STREET,WEST 236 STREET,40.8861,-73.9089,1009445.44828478,262132.0387776,POINT (-73.9089 40.8861)
5503,1453151,Active,107344,2HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,EAST 18 STREET,N,PARK AVENUE SOUTH,IRVING PLACE,40.7367,-73.9873,987766.00837603,207662.01287535,POINT (-73.9873 40.7367)
14154,1083033,Active,111484,2HR Pas Mon-Sat 0830-2200,,On Street,Manhattan,BROADWAY,W,WEST 69 STREET,WEST 70 STREET,40.7766,-73.9823,989150.41669644,222204.62256961,POINT (-73.9823 40.7766)
1005,2133007,Active,205812,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,EAST 187 STREET,N,LORILLARD PLACE,HOFFMAN STREET,40.8563,-73.8888,1015014.63366869,251260.81905027,POINT (-73.8888 40.8563)
3691,1453353,Active,102243,2HR Pas Mon-Sat 0830-2200,,On Street,Manhattan,3 AVENUE,W,EAST 20 STREET,EAST 21 STREET,40.7372,-73.9845,988553.58914994,207863.6414091,POINT (-73.9845 40.7372)
8336,1109655,Active,114601,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,ADAM CLAYTON POWELL JR BOULEVARD,W,WEST 134 STREET,WEST 135 STREET,40.8149,-73.9442,999700.44087194,236183.0473686,POINT (-73.9442 40.8149)
3610,1403037,Active,102834,1HR Com Mon-Sat 0700-1900,,On Street,Manhattan,WEST 45 STREET,S,8 AVENUE,9 AVENUE,40.7598,-73.9901,986988.00665119,216107.33784819,POINT (-73.9901 40.7598)
5121,1133097,Inactive,106725,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,EAST 1 STREET,S,1 AVENUE,EAST HOUSTON STREET,40.7228,-73.9874,987740.17673478,202607.12075418,POINT (-73.9874 40.7228)
